"paper_id","run_at","success","error","elapsed_ms","download_ms","llm_ms","column_ms","n_files","n_data_files","n_agg_dirs","n_raw","n_nonraw","n_columns","n_src_files"
"0956797615597672",NA,"FALSE","no_links: paper 0956797615597672 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615597912",NA,"FALSE","no_links: paper 0956797615597912 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615597913",NA,"FALSE","no_links: paper 0956797615597913 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615598317",NA,"FALSE","no_links: paper 0956797615598317 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615598617",NA,"FALSE","no_links: paper 0956797615598617 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615598739",NA,"FALSE","no_links: paper 0956797615598739 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615598740",NA,"FALSE","no_links: paper 0956797615598740 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615598970",NA,"FALSE","no_links: paper 0956797615598970 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615598976",NA,"FALSE","no_links: paper 0956797615598976 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615599341",NA,"FALSE","no_links: paper 0956797615599341 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615599547",NA,"FALSE","no_links: paper 0956797615599547 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615600890",NA,"TRUE",NA,11489,8005,2385,854,4,1,0,0,1,10,"1"
"0956797615601103",NA,"FALSE","no_links: paper 0956797615601103 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615602271",NA,"FALSE","no_links: paper 0956797615602271 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615602471",NA,"FALSE","no_links: paper 0956797615602471 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615602706",NA,"FALSE","no_links: paper 0956797615602706 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615602860",NA,"FALSE","no_links: paper 0956797615602860 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615603705",NA,"FALSE","no_links: paper 0956797615603705 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615603934",NA,"TRUE",NA,21949,10588,1688,9455,2,1,0,0,1,260,"1"
"0956797615604124",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615604124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615604625",NA,"TRUE",NA,11972,7249,3343,1135,3,1,0,0,1,15,"1"
"0956797615604628",NA,"FALSE","no_links: paper 0956797615604628 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615605271",NA,"FALSE","no_links: paper 0956797615605271 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615605798",NA,"FALSE","no_links: paper 0956797615605798 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615605807",NA,"FALSE","no_links: paper 0956797615605807 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615605818",NA,"TRUE",NA,39055,23473,10054,5263,10,8,0,0,8,68,"8"
"0956797615607205",NA,"FALSE","no_links: paper 0956797615607205 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615607350",NA,"FALSE","no_links: paper 0956797615607350 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615608240",NA,"FALSE","no_links: paper 0956797615608240 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615608267",NA,"TRUE",NA,30033,19426,3493,6989,10,4,0,0,4,424,"4"
"0956797615609438",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615609438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615609578",NA,"TRUE",NA,14966,8502,3800,2375,2,1,0,1,0,27,"1"
"0956797615609900",NA,"TRUE",NA,18375,4691,13402,3,51,0,1,0,0,0,"0"
"0956797615610882",NA,"FALSE","no_links: paper 0956797615610882 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615611921",NA,"FALSE","no_links: paper 0956797615611921 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615611922",NA,"TRUE",NA,12667,5884,4492,2101,2,1,0,0,1,23,"1"
"0956797615611933",NA,"TRUE",NA,37682,5978,21556,10022,76,55,0,6,49,252,"43"
"0956797615612202",NA,"TRUE",NA,31771,8871,4312,18439,8,4,0,0,4,97,"4"
"0956797615612694",NA,"FALSE","no_links: paper 0956797615612694 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615612727",NA,"TRUE",NA,52630,49911,995,1371,1,1,0,0,1,46,"1"
"0956797615614591",NA,"FALSE","no_links: paper 0956797615614591 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615615581",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615615581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615615868",NA,"FALSE","no_links: paper 0956797615615868 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615616255",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615616255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615616374",NA,"FALSE","no_links: paper 0956797615616374 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615616797",NA,"FALSE","no_links: paper 0956797615616797 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615617761",NA,"FALSE","no_links: paper 0956797615617761 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615617778",NA,"FALSE","no_links: paper 0956797615617778 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615617799",NA,"FALSE","no_links: paper 0956797615617799 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615617811",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615617811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615617897",NA,"FALSE","no_links: paper 0956797615617897 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615618365",NA,"FALSE","no_links: paper 0956797615618365 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615618366",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615618366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615618968",NA,"FALSE","no_links: paper 0956797615618968 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615619200",NA,"TRUE",NA,38993,18616,2830,17413,8,8,0,0,8,489,"8"
"0956797615620378",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615620378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615620379",NA,"FALSE","no_links: paper 0956797615620379 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615620783",NA,"FALSE","no_links: paper 0956797615620783 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615621719",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615621719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615621901",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615621901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615622180",NA,"FALSE","no_links: paper 0956797615622180 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615623770",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615623770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615624029",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615624029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615624469",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615624469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615624491",NA,"TRUE",NA,57188,41327,10831,4773,22,1,0,0,1,43,"1"
"0956797615624492",NA,"FALSE","no_links: paper 0956797615624492 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615625223",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615625223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615625640",NA,"FALSE","no_links: paper 0956797615625640 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615625989",NA,"FALSE","no_links: paper 0956797615625989 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615626564",NA,"FALSE","no_links: paper 0956797615626564 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615626691",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797615626691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615626703",NA,"FALSE","no_links: paper 0956797615626703 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615626906",NA,"FALSE","no_links: paper 0956797615626906 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615627133",NA,"FALSE","no_links: paper 0956797615627133 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615627417",NA,"FALSE","no_links: paper 0956797615627417 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615627418",NA,"FALSE","no_links: paper 0956797615627418 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615627426",NA,"FALSE","no_links: paper 0956797615627426 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797615627625",NA,"FALSE","no_links: paper 0956797615627625 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616628525",NA,"FALSE","no_links: paper 0956797616628525 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616628860",NA,"FALSE","no_links: paper 0956797616628860 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616628861",NA,"TRUE",NA,24524,17231,5251,1893,8,6,0,0,6,56,"6"
"0956797616629130",NA,"FALSE","no_links: paper 0956797616629130 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616629403",NA,"FALSE","no_links: paper 0956797616629403 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616629931",NA,"FALSE","no_links: paper 0956797616629931 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616630540",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616630540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616630941",NA,"FALSE","no_links: paper 0956797616630941 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616630964",NA,"FALSE","no_links: paper 0956797616630964 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616631113",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616631113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616631733",NA,"FALSE","no_links: paper 0956797616631733 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616631737",NA,"FALSE","no_links: paper 0956797616631737 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616631958",NA,"FALSE","no_links: paper 0956797616631958 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616632231",NA,"FALSE","no_links: paper 0956797616632231 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616634068",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616634068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616634487",NA,"FALSE","no_links: paper 0956797616634487 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616634633",NA,"FALSE","no_links: paper 0956797616634633 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616635200",NA,"FALSE","no_links: paper 0956797616635200 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616636110",NA,"FALSE","no_links: paper 0956797616636110 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616636342",NA,"FALSE","no_links: paper 0956797616636342 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616636416",NA,"TRUE",NA,11197,5928,5098,3,2,0,0,0,0,0,"0"
"0956797616638307",NA,"TRUE",NA,11048,8880,1952,4,2,0,0,0,0,0,"0"
"0956797616638319",NA,"FALSE","no_links: paper 0956797616638319 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616638650",NA,"TRUE",NA,8327,6548,1520,3,2,0,0,0,0,0,"0"
"0956797616638841",NA,"TRUE",NA,54987,40323,5957,8558,19,6,0,0,6,98,"6"
"0956797616639301",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616639301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616639727",NA,"TRUE",NA,4921,2842,1854,5,1,0,0,0,0,0,"0"
"0956797616640237",NA,"FALSE","no_links: paper 0956797616640237 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616640269",NA,"FALSE","no_links: paper 0956797616640269 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616640705",NA,"TRUE",NA,47769,22683,4296,20654,10,5,0,0,5,153,"5"
"0956797616641941",NA,"FALSE","no_links: paper 0956797616641941 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616641943",NA,"FALSE","no_links: paper 0956797616641943 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616642525",NA,"FALSE","no_links: paper 0956797616642525 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616642596",NA,"TRUE",NA,16769,12658,3910,4,5,0,0,0,0,0,"0"
"0956797616643070",NA,"FALSE","no_links: paper 0956797616643070 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616643071",NA,"TRUE",NA,42139,3380,18577,19965,16,7,0,0,7,147,"6"
"0956797616643924",NA,"FALSE","no_links: paper 0956797616643924 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616644070",NA,"FALSE","no_links: paper 0956797616644070 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616644081",NA,"TRUE",NA,20880,15176,3936,1648,6,1,0,0,1,7,"1"
"0956797616644735",NA,"FALSE","no_links: paper 0956797616644735 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616644837",NA,"FALSE","no_links: paper 0956797616644837 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616645072",NA,"FALSE","no_links: paper 0956797616645072 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616645096",NA,"FALSE","no_links: paper 0956797616645096 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616645672",NA,"TRUE",NA,11469,4537,4349,2467,2,1,0,0,1,8,"1"
"0956797616645673",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616645673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616646580",NA,"FALSE","no_links: paper 0956797616646580 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616647346",NA,"FALSE","no_links: paper 0956797616647346 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616647518",NA,"TRUE",NA,6203,4637,1299,2,1,0,0,0,0,0,"0"
"0956797616647520",NA,"FALSE","no_links: paper 0956797616647520 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616649604",NA,"TRUE",NA,59793,42574,12134,4740,22,3,0,0,3,89,"3"
"0956797616650144",NA,"FALSE","no_links: paper 0956797616650144 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616650300",NA,"FALSE","no_links: paper 0956797616650300 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616650875",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616650875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616651972",NA,"FALSE","no_links: paper 0956797616651972 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616651973",NA,"TRUE",NA,127995,104302,14772,8738,48,3,0,0,3,77,"3"
"0956797616652100",NA,"FALSE","no_links: paper 0956797616652100 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616653102",NA,"FALSE","no_links: paper 0956797616653102 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616653103",NA,"FALSE","no_links: paper 0956797616653103 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616653737",NA,"FALSE","no_links: paper 0956797616653737 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616654131",NA,"FALSE","too_large: 223 paths would require 12 LLM calls (max 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616654455",NA,"FALSE","no_links: paper 0956797616654455 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616654677",NA,"FALSE","no_links: paper 0956797616654677 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616654911",NA,"TRUE",NA,6845,4687,1927,3,1,0,0,0,0,0,"0"
"0956797616654912",NA,"FALSE","no_links: paper 0956797616654912 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616655789",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616655789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616655977",NA,"FALSE","no_links: paper 0956797616655977 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616656800",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616656800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616658287",NA,"FALSE","no_links: paper 0956797616658287 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616658450",NA,"TRUE",NA,49684,46008,3233,234,6,2,0,0,2,93,"2"
"0956797616658563",NA,"TRUE",NA,14407,10255,3985,24,5,2,0,0,2,17,"2"
"0956797616658869",NA,"FALSE","no_links: paper 0956797616658869 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616659766",NA,"FALSE","no_links: paper 0956797616659766 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616659930",NA,"FALSE","no_links: paper 0956797616659930 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616659938",NA,"TRUE",NA,26611,19644,4294,2473,5,4,0,0,4,122,"4"
"0956797616660078",NA,"TRUE",NA,13463,10629,2646,2,2,0,0,0,0,0,"0"
"0956797616660292",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616660292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616660548",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616660548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616660680",NA,"FALSE","no_links: paper 0956797616660680 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616661182",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616661182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616661523",NA,"FALSE","no_links: paper 0956797616661523 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616661544",NA,"FALSE","no_links: paper 0956797616661544 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616661555",NA,"FALSE","no_links: paper 0956797616661555 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616661556",NA,"FALSE","no_links: paper 0956797616661556 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616662271",NA,"TRUE",NA,13626,7373,4449,1570,5,4,0,0,4,139,"4"
"0956797616663142",NA,"FALSE","no_links: paper 0956797616663142 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616663488",NA,"FALSE","no_links: paper 0956797616663488 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616664342",NA,"FALSE","no_links: paper 0956797616664342 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616665220",NA,"FALSE","no_links: paper 0956797616665220 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616665578",NA,"FALSE","no_links: paper 0956797616665578 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616665813",NA,"TRUE",NA,19074,8666,6090,4210,16,4,0,0,4,40,"4"
"0956797616666074",NA,"TRUE",NA,29986,12414,3161,14197,6,5,0,0,5,99,"5"
"0956797616666501",NA,"TRUE",NA,51010,26783,3161,20826,9,2,0,0,2,263,"2"
"0956797616667459",NA,"TRUE",NA,28668,25978,2454,3,5,0,0,0,0,0,"0"
"0956797616667721",NA,"TRUE",NA,293985,244596,34777,14348,131,6,0,0,6,143,"5"
"0956797616668510",NA,"FALSE","no_links: paper 0956797616668510 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616668557",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616668557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616668558",NA,"FALSE","no_links: paper 0956797616668558 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616669086",NA,"TRUE",NA,14755,9760,2776,2038,4,2,0,0,2,96,"2"
"0956797616669947",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616669947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616670147",NA,"FALSE","no_links: paper 0956797616670147 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616671336",NA,"FALSE","no_links: paper 0956797616671336 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616671524",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616671524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616671557",NA,"TRUE",NA,11793,7084,2211,2247,2,1,0,0,1,11,"1"
"0956797616672268",NA,"FALSE","too_large: 471 paths would require 24 LLM calls (max 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616672269",NA,"FALSE","no_links: paper 0956797616672269 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616672270",NA,"FALSE","no_links: paper 0956797616672270 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616672271",NA,"FALSE","no_links: paper 0956797616672271 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616672464",NA,"FALSE","no_links: paper 0956797616672464 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616673193",NA,"TRUE",NA,14978,11845,2895,3,4,0,0,0,0,0,"0"
"0956797616674055",NA,"FALSE","no_links: paper 0956797616674055 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616674999",NA,"FALSE","no_links: paper 0956797616674999 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616675474",NA,"TRUE",NA,24019,13511,7382,3037,8,1,0,0,1,19,"1"
"0956797616675636",NA,"FALSE","no_links: paper 0956797616675636 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616676600",NA,"TRUE",NA,41522,29100,8300,3902,15,3,0,0,3,32,"3"
"0956797616677082",NA,"FALSE","no_links: paper 0956797616677082 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616677313",NA,"FALSE","no_links: paper 0956797616677313 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616677314",NA,"FALSE","no_links: paper 0956797616677314 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616677753",NA,"FALSE","no_links: paper 0956797616677753 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616678187",NA,"FALSE","no_links: paper 0956797616678187 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616678188",NA,"TRUE",NA,32817,19672,4857,8054,5,4,0,0,4,354,"3"
"0956797616678189",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616678189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616678204",NA,"FALSE","no_links: paper 0956797616678204 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616678437",NA,"FALSE","no_links: paper 0956797616678437 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616678438",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616678438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616678930",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797616678930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616679183",NA,"FALSE","no_links: paper 0956797616679183 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616679440",NA,"FALSE","no_links: paper 0956797616679440 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616679634",NA,"FALSE","no_links: paper 0956797616679634 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797616680396",NA,"TRUE",NA,40495,19933,4293,16159,11,5,0,0,5,77,"5"
